country_slug,country,policy,price_gb_usd,plan,retail_usd,usage_pct,wholesale_usd,margin_usd
macedonia,Macedonia,weconnect_breakage,1.2165,10gb_15d,29.99,1.0,13.77,16.22
madagascar,Madagascar,catalog_cascade,5.1287,1gb_5d,14.99,0.25,2.88,12.11
madagascar,Madagascar,catalog_cascade,5.1287,1gb_5d,14.99,0.5,4.16,10.83
madagascar,Madagascar,catalog_cascade,5.1287,1gb_5d,14.99,0.75,5.45,9.54
madagascar,Madagascar,catalog_cascade,5.1287,1gb_5d,14.99,1.0,6.73,8.26
madagascar,Madagascar,catalog_cascade,5.1287,3gb_7d,19.99,0.25,5.45,14.54
madagascar,Madagascar,catalog_cascade,5.1287,3gb_7d,19.99,0.5,9.29,10.7
madagascar,Madagascar,catalog_cascade,5.1287,3gb_7d,19.99,0.75,13.14,6.85
madagascar,Madagascar,catalog_cascade,5.1287,3gb_7d,19.99,1.0,16.99,3.0
madagascar,Madagascar,catalog_cascade,5.1287,10gb_15d,29.99,0.25,14.42,15.57
madagascar,Madagascar,catalog_cascade,5.1287,10gb_15d,29.99,0.5,27.24,2.75
madagascar,Madagascar,catalog_cascade,5.1287,10gb_15d,29.99,0.75,40.07,-10.08
madagascar,Madagascar,catalog_cascade,5.1287,10gb_15d,29.99,1.0,52.89,-22.9
malawi,Malawi,catalog_cascade,5.6125,1gb_5d,14.99,0.25,3.0,11.99
malawi,Malawi,catalog_cascade,5.6125,1gb_5d,14.99,0.5,4.41,10.58
malawi,Malawi,catalog_cascade,5.6125,1gb_5d,14.99,0.75,5.81,9.18
malawi,Malawi,catalog_cascade,5.6125,1gb_5d,14.99,1.0,7.21,7.78
malawi,Malawi,catalog_cascade,5.6125,3gb_7d,19.99,0.25,5.81,14.18
malawi,Malawi,catalog_cascade,5.6125,3gb_7d,19.99,0.5,10.02,9.97
malawi,Malawi,catalog_cascade,5.6125,3gb_7d,19.99,0.75,14.23,5.76
malawi,Malawi,catalog_cascade,5.6125,3gb_7d,19.99,1.0,18.44,1.55
malawi,Malawi,catalog_cascade,5.6125,10gb_15d,29.99,0.25,15.63,14.36
malawi,Malawi,catalog_cascade,5.6125,10gb_15d,29.99,0.5,29.66,0.33
malawi,Malawi,catalog_cascade,5.6125,10gb_15d,29.99,0.75,43.69,-13.7
malawi,Malawi,catalog_cascade,5.6125,10gb_15d,29.99,1.0,57.73,-27.74
malaysia,Malaysia,weconnect_breakage,1.1889,1gb_5d,14.99,0.25,1.9,13.09
malaysia,Malaysia,weconnect_breakage,1.1889,1gb_5d,14.99,0.5,2.19,12.8
malaysia,Malaysia,weconnect_breakage,1.1889,1gb_5d,14.99,0.75,2.49,12.5
malaysia,Malaysia,weconnect_breakage,1.1889,1gb_5d,14.99,1.0,2.79,12.2
malaysia,Malaysia,weconnect_breakage,1.1889,3gb_7d,19.99,0.25,2.49,17.5
malaysia,Malaysia,weconnect_breakage,1.1889,3gb_7d,19.99,0.5,3.38,16.61
malaysia,Malaysia,weconnect_breakage,1.1889,3gb_7d,19.99,0.75,4.27,15.72
malaysia,Malaysia,weconnect_breakage,1.1889,3gb_7d,19.99,1.0,5.17,14.82
malaysia,Malaysia,weconnect_breakage,1.1889,10gb_15d,29.99,0.25,4.57,25.42
malaysia,Malaysia,weconnect_breakage,1.1889,10gb_15d,29.99,0.5,7.54,22.45
malaysia,Malaysia,weconnect_breakage,1.1889,10gb_15d,29.99,0.75,10.52,19.47
malaysia,Malaysia,weconnect_breakage,1.1889,10gb_15d,29.99,1.0,13.49,16.5
maldives,Maldives,catalog_cascade,8.6538,1gb_5d,14.99,0.25,3.76,11.23
maldives,Maldives,catalog_cascade,8.6538,1gb_5d,14.99,0.5,5.93,9.06
maldives,Maldives,catalog_cascade,8.6538,1gb_5d,14.99,0.75,8.09,6.9
maldives,Maldives,catalog_cascade,8.6538,1gb_5d,14.99,1.0,10.25,4.74
maldives,Maldives,catalog_cascade,8.6538,3gb_7d,19.99,0.25,8.09,11.9
maldives,Maldives,catalog_cascade,8.6538,3gb_7d,19.99,0.5,14.58,5.41
maldives,Maldives,catalog_cascade,8.6538,3gb_7d,19.99,0.75,21.07,-1.08
maldives,Maldives,catalog_cascade,8.6538,3gb_7d,19.99,1.0,27.56,-7.57
maldives,Maldives,catalog_cascade,8.6538,10gb_15d,29.99,0.25,23.23,6.76
maldives,Maldives,catalog_cascade,8.6538,10gb_15d,29.99,0.5,44.87,-14.88
maldives,Maldives,catalog_cascade,8.6538,10gb_15d,29.99,0.75,66.5,-36.51
maldives,Maldives,catalog_cascade,8.6538,10gb_15d,29.99,1.0,88.14,-58.15
malta,Malta,weconnect_breakage,0.705,1gb_5d,14.99,0.25,1.78,13.21
malta,Malta,weconnect_breakage,0.705,1gb_5d,14.99,0.5,1.95,13.04
malta,Malta,weconnect_breakage,0.705,1gb_5d,14.99,0.75,2.13,12.86
malta,Malta,weconnect_breakage,0.705,1gb_5d,14.99,1.0,2.31,12.68
malta,Malta,weconnect_breakage,0.705,3gb_7d,19.99,0.25,2.13,17.86
malta,Malta,weconnect_breakage,0.705,3gb_7d,19.99,0.5,2.66,17.33
malta,Malta,weconnect_breakage,0.705,3gb_7d,19.99,0.75,3.19,16.8
malta,Malta,weconnect_breakage,0.705,3gb_7d,19.99,1.0,3.72,16.27
malta,Malta,weconnect_breakage,0.705,10gb_15d,29.99,0.25,3.36,26.63
malta,Malta,weconnect_breakage,0.705,10gb_15d,29.99,0.5,5.13,24.86
malta,Malta,weconnect_breakage,0.705,10gb_15d,29.99,0.75,6.89,23.1
malta,Malta,weconnect_breakage,0.705,10gb_15d,29.99,1.0,8.65,21.34
mauritania,Mauritania,catalog_cascade,9.0547,1gb_5d,14.99,0.25,3.86,11.13
mauritania,Mauritania,catalog_cascade,9.0547,1gb_5d,14.99,0.5,6.13,8.86
mauritania,Mauritania,catalog_cascade,9.0547,1gb_5d,14.99,0.75,8.39,6.6
mauritania,Mauritania,catalog_cascade,9.0547,1gb_5d,14.99,1.0,10.65,4.34
mauritania,Mauritania,catalog_cascade,9.0547,3gb_7d,19.99,0.25,8.39,11.6
mauritania,Mauritania,catalog_cascade,9.0547,3gb_7d,19.99,0.5,15.18,4.81
mauritania,Mauritania,catalog_cascade,9.0547,3gb_7d,19.99,0.75,21.97,-1.98
mauritania,Mauritania,catalog_cascade,9.0547,3gb_7d,19.99,1.0,28.76,-8.77
mauritania,Mauritania,catalog_cascade,9.0547,10gb_15d,29.99,0.25,24.24,5.75
mauritania,Mauritania,catalog_cascade,9.0547,10gb_15d,29.99,0.5,46.87,-16.88
mauritania,Mauritania,catalog_cascade,9.0547,10gb_15d,29.99,0.75,69.51,-39.52
mauritania,Mauritania,catalog_cascade,9.0547,10gb_15d,29.99,1.0,92.15,-62.16
mauritius,Mauritius,catalog_cascade,5.0458,1gb_5d,14.99,0.25,2.86,12.13
mauritius,Mauritius,catalog_cascade,5.0458,1gb_5d,14.99,0.5,4.12,10.87
mauritius,Mauritius,catalog_cascade,5.0458,1gb_5d,14.99,0.75,5.38,9.61
mauritius,Mauritius,catalog_cascade,5.0458,1gb_5d,14.99,1.0,6.65,8.34
mauritius,Mauritius,catalog_cascade,5.0458,3gb_7d,19.99,0.25,5.38,14.61
mauritius,Mauritius,catalog_cascade,5.0458,3gb_7d,19.99,0.5,9.17,10.82
mauritius,Mauritius,catalog_cascade,5.0458,3gb_7d,19.99,0.75,12.95,7.04
mauritius,Mauritius,catalog_cascade,5.0458,3gb_7d,19.99,1.0,16.74,3.25
mauritius,Mauritius,catalog_cascade,5.0458,10gb_15d,29.99,0.25,14.21,15.78
mauritius,Mauritius,catalog_cascade,5.0458,10gb_15d,29.99,0.5,26.83,3.16
mauritius,Mauritius,catalog_cascade,5.0458,10gb_15d,29.99,0.75,39.44,-9.45
mauritius,Mauritius,catalog_cascade,5.0458,10gb_15d,29.99,1.0,52.06,-22.07
mexico,Mexico,telna_fixed,3.1104,1gb_5d,14.99,0.25,2.38,12.61
mexico,Mexico,telna_fixed,3.1104,1gb_5d,14.99,0.5,3.16,11.83
mexico,Mexico,telna_fixed,3.1104,1gb_5d,14.99,0.75,3.93,11.06
mexico,Mexico,telna_fixed,3.1104,1gb_5d,14.99,1.0,4.71,10.28
mexico,Mexico,telna_fixed,3.1104,3gb_7d,19.99,0.25,3.93,16.06
mexico,Mexico,telna_fixed,3.1104,3gb_7d,19.99,0.5,6.27,13.72
mexico,Mexico,telna_fixed,3.1104,3gb_7d,19.99,0.75,8.6,11.39
mexico,Mexico,telna_fixed,3.1104,3gb_7d,19.99,1.0,10.93,9.06
mexico,Mexico,telna_fixed,3.1104,10gb_15d,29.99,0.25,9.38,20.61
mexico,Mexico,telna_fixed,3.1104,10gb_15d,29.99,0.5,17.15,12.84
mexico,Mexico,telna_fixed,3.1104,10gb_15d,29.99,0.75,24.93,5.06
mexico,Mexico,telna_fixed,3.1104,10gb_15d,29.99,1.0,32.7,-2.71
moldova,Moldova,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
moldova,Moldova,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
moldova,Moldova,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
moldova,Moldova,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
moldova,Moldova,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
moldova,Moldova,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
moldova,Moldova,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
moldova,Moldova,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
moldova,Moldova,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
moldova,Moldova,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
moldova,Moldova,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
moldova,Moldova,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
monaco,Monaco,catalog_cascade,18.8698,1gb_5d,14.99,0.25,6.32,8.67
monaco,Monaco,catalog_cascade,18.8698,1gb_5d,14.99,0.5,11.03,3.96
monaco,Monaco,catalog_cascade,18.8698,1gb_5d,14.99,0.75,15.75,-0.76
monaco,Monaco,catalog_cascade,18.8698,1gb_5d,14.99,1.0,20.47,-5.48
monaco,Monaco,catalog_cascade,18.8698,3gb_7d,19.99,0.25,15.75,4.24
monaco,Monaco,catalog_cascade,18.8698,3gb_7d,19.99,0.5,29.9,-9.91
monaco,Monaco,catalog_cascade,18.8698,3gb_7d,19.99,0.75,44.06,-24.07
monaco,Monaco,catalog_cascade,18.8698,3gb_7d,19.99,1.0,58.21,-38.22
monaco,Monaco,catalog_cascade,18.8698,10gb_15d,29.99,0.25,48.77,-18.78
monaco,Monaco,catalog_cascade,18.8698,10gb_15d,29.99,0.5,95.95,-65.96
monaco,Monaco,catalog_cascade,18.8698,10gb_15d,29.99,0.75,143.12,-113.13
monaco,Monaco,catalog_cascade,18.8698,10gb_15d,29.99,1.0,190.3,-160.31
mongolia,Mongolia,catalog_cascade,5.9305,1gb_5d,14.99,0.25,3.08,11.91
mongolia,Mongolia,catalog_cascade,5.9305,1gb_5d,14.99,0.5,4.57,10.42
mongolia,Mongolia,catalog_cascade,5.9305,1gb_5d,14.99,0.75,6.05,8.94
mongolia,Mongolia,catalog_cascade,5.9305,1gb_5d,14.99,1.0,7.53,7.46
mongolia,Mongolia,catalog_cascade,5.9305,3gb_7d,19.99,0.25,6.05,13.94
mongolia,Mongolia,catalog_cascade,5.9305,3gb_7d,19.99,0.5,10.5,9.49
mongolia,Mongolia,catalog_cascade,5.9305,3gb_7d,19.99,0.75,14.94,5.05
mongolia,Mongolia,catalog_cascade,5.9305,3gb_7d,19.99,1.0,19.39,0.6
mongolia,Mongolia,catalog_cascade,5.9305,10gb_15d,29.99,0.25,16.43,13.56
mongolia,Mongolia,catalog_cascade,5.9305,10gb_15d,29.99,0.5,31.25,-1.26
mongolia,Mongolia,catalog_cascade,5.9305,10gb_15d,29.99,0.75,46.08,-16.09
mongolia,Mongolia,catalog_cascade,5.9305,10gb_15d,29.99,1.0,60.9,-30.91
montenegro,Montenegro,weconnect_breakage,0.9124,1gb_5d,14.99,0.25,1.83,13.16
montenegro,Montenegro,weconnect_breakage,0.9124,1gb_5d,14.99,0.5,2.06,12.93
montenegro,Montenegro,weconnect_breakage,0.9124,1gb_5d,14.99,0.75,2.28,12.71
montenegro,Montenegro,weconnect_breakage,0.9124,1gb_5d,14.99,1.0,2.51,12.48
montenegro,Montenegro,weconnect_breakage,0.9124,3gb_7d,19.99,0.25,2.28,17.71
montenegro,Montenegro,weconnect_breakage,0.9124,3gb_7d,19.99,0.5,2.97,17.02
montenegro,Montenegro,weconnect_breakage,0.9124,3gb_7d,19.99,0.75,3.65,16.34
montenegro,Montenegro,weconnect_breakage,0.9124,3gb_7d,19.99,1.0,4.34,15.65
montenegro,Montenegro,weconnect_breakage,0.9124,10gb_15d,29.99,0.25,3.88,26.11
montenegro,Montenegro,weconnect_breakage,0.9124,10gb_15d,29.99,0.5,6.16,23.83
montenegro,Montenegro,weconnect_breakage,0.9124,10gb_15d,29.99,0.75,8.44,21.55
montenegro,Montenegro,weconnect_breakage,0.9124,10gb_15d,29.99,1.0,10.72,19.27
montserrat,Montserrat,telna_fixed,6.2899,1gb_5d,14.99,0.25,3.17,11.82
montserrat,Montserrat,telna_fixed,6.2899,1gb_5d,14.99,0.5,4.74,10.25
montserrat,Montserrat,telna_fixed,6.2899,1gb_5d,14.99,0.75,6.32,8.67
montserrat,Montserrat,telna_fixed,6.2899,1gb_5d,14.99,1.0,7.89,7.1
montserrat,Montserrat,telna_fixed,6.2899,3gb_7d,19.99,0.25,6.32,13.67
montserrat,Montserrat,telna_fixed,6.2899,3gb_7d,19.99,0.5,11.03,8.96
montserrat,Montserrat,telna_fixed,6.2899,3gb_7d,19.99,0.75,15.75,4.24
montserrat,Montserrat,telna_fixed,6.2899,3gb_7d,19.99,1.0,20.47,-0.48
montserrat,Montserrat,telna_fixed,6.2899,10gb_15d,29.99,0.25,17.32,12.67
montserrat,Montserrat,telna_fixed,6.2899,10gb_15d,29.99,0.5,33.05,-3.06
montserrat,Montserrat,telna_fixed,6.2899,10gb_15d,29.99,0.75,48.77,-18.78
montserrat,Montserrat,telna_fixed,6.2899,10gb_15d,29.99,1.0,64.5,-34.51
morocco,Morocco,weconnect_breakage,2.1704,1gb_5d,14.99,0.25,2.14,12.85
morocco,Morocco,weconnect_breakage,2.1704,1gb_5d,14.99,0.5,2.69,12.3
morocco,Morocco,weconnect_breakage,2.1704,1gb_5d,14.99,0.75,3.23,11.76
morocco,Morocco,weconnect_breakage,2.1704,1gb_5d,14.99,1.0,3.77,11.22
morocco,Morocco,weconnect_breakage,2.1704,3gb_7d,19.99,0.25,3.23,16.76
morocco,Morocco,weconnect_breakage,2.1704,3gb_7d,19.99,0.5,4.86,15.13
morocco,Morocco,weconnect_breakage,2.1704,3gb_7d,19.99,0.75,6.48,13.51
morocco,Morocco,weconnect_breakage,2.1704,3gb_7d,19.99,1.0,8.11,11.88
morocco,Morocco,weconnect_breakage,2.1704,10gb_15d,29.99,0.25,7.03,22.96
morocco,Morocco,weconnect_breakage,2.1704,10gb_15d,29.99,0.5,12.45,17.54
morocco,Morocco,weconnect_breakage,2.1704,10gb_15d,29.99,0.75,17.88,12.11
morocco,Morocco,weconnect_breakage,2.1704,10gb_15d,29.99,1.0,23.3,6.69
mozambique,Mozambique,catalog_cascade,20.4872,1gb_5d,14.99,0.25,6.72,8.27
mozambique,Mozambique,catalog_cascade,20.4872,1gb_5d,14.99,0.5,11.84,3.15
mozambique,Mozambique,catalog_cascade,20.4872,1gb_5d,14.99,0.75,16.97,-1.98
mozambique,Mozambique,catalog_cascade,20.4872,1gb_5d,14.99,1.0,22.09,-7.1
mozambique,Mozambique,catalog_cascade,20.4872,3gb_7d,19.99,0.25,16.97,3.02
mozambique,Mozambique,catalog_cascade,20.4872,3gb_7d,19.99,0.5,32.33,-12.34
mozambique,Mozambique,catalog_cascade,20.4872,3gb_7d,19.99,0.75,47.7,-27.71
mozambique,Mozambique,catalog_cascade,20.4872,3gb_7d,19.99,1.0,63.06,-43.07
mozambique,Mozambique,catalog_cascade,20.4872,10gb_15d,29.99,0.25,52.82,-22.83
mozambique,Mozambique,catalog_cascade,20.4872,10gb_15d,29.99,0.5,104.04,-74.05
mozambique,Mozambique,catalog_cascade,20.4872,10gb_15d,29.99,0.75,155.25,-125.26
mozambique,Mozambique,catalog_cascade,20.4872,10gb_15d,29.99,1.0,206.47,-176.48
nepal,Nepal,catalog_cascade,5.0458,1gb_5d,14.99,0.25,2.86,12.13
nepal,Nepal,catalog_cascade,5.0458,1gb_5d,14.99,0.5,4.12,10.87
nepal,Nepal,catalog_cascade,5.0458,1gb_5d,14.99,0.75,5.38,9.61
nepal,Nepal,catalog_cascade,5.0458,1gb_5d,14.99,1.0,6.65,8.34
nepal,Nepal,catalog_cascade,5.0458,3gb_7d,19.99,0.25,5.38,14.61
nepal,Nepal,catalog_cascade,5.0458,3gb_7d,19.99,0.5,9.17,10.82
nepal,Nepal,catalog_cascade,5.0458,3gb_7d,19.99,0.75,12.95,7.04
nepal,Nepal,catalog_cascade,5.0458,3gb_7d,19.99,1.0,16.74,3.25
nepal,Nepal,catalog_cascade,5.0458,10gb_15d,29.99,0.25,14.21,15.78
nepal,Nepal,catalog_cascade,5.0458,10gb_15d,29.99,0.5,26.83,3.16
nepal,Nepal,catalog_cascade,5.0458,10gb_15d,29.99,0.75,39.44,-9.45
nepal,Nepal,catalog_cascade,5.0458,10gb_15d,29.99,1.0,52.06,-22.07
netherlands,Netherlands,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
netherlands,Netherlands,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
netherlands,Netherlands,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
netherlands,Netherlands,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
netherlands,Netherlands,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
netherlands,Netherlands,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
netherlands,Netherlands,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
netherlands,Netherlands,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
netherlands,Netherlands,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
netherlands,Netherlands,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
netherlands,Netherlands,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
netherlands,Netherlands,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,1gb_5d,14.99,0.25,3.14,11.85
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,1gb_5d,14.99,0.5,4.69,10.3
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,1gb_5d,14.99,0.75,6.23,8.76
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,1gb_5d,14.99,1.0,7.78,7.21
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,3gb_7d,19.99,0.25,6.23,13.76
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,3gb_7d,19.99,0.5,10.87,9.12
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,3gb_7d,19.99,0.75,15.5,4.49
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,3gb_7d,19.99,1.0,20.14,-0.15
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,10gb_15d,29.99,0.25,17.05,12.94
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,10gb_15d,29.99,0.5,32.5,-2.51
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,10gb_15d,29.99,0.75,47.94,-17.95
netherlands-antilles,Netherlands Antilles,catalog_cascade,6.1793,10gb_15d,29.99,1.0,63.39,-33.4
new-zealand,New Zealand,weconnect_breakage,1.1197,1gb_5d,14.99,0.25,1.88,13.11
new-zealand,New Zealand,weconnect_breakage,1.1197,1gb_5d,14.99,0.5,2.16,12.83
new-zealand,New Zealand,weconnect_breakage,1.1197,1gb_5d,14.99,0.75,2.44,12.55
new-zealand,New Zealand,weconnect_breakage,1.1197,1gb_5d,14.99,1.0,2.72,12.27
new-zealand,New Zealand,weconnect_breakage,1.1197,3gb_7d,19.99,0.25,2.44,17.55
new-zealand,New Zealand,weconnect_breakage,1.1197,3gb_7d,19.99,0.5,3.28,16.71
new-zealand,New Zealand,weconnect_breakage,1.1197,3gb_7d,19.99,0.75,4.12,15.87
new-zealand,New Zealand,weconnect_breakage,1.1197,3gb_7d,19.99,1.0,4.96,15.03
new-zealand,New Zealand,weconnect_breakage,1.1197,10gb_15d,29.99,0.25,4.4,25.59
new-zealand,New Zealand,weconnect_breakage,1.1197,10gb_15d,29.99,0.5,7.2,22.79
new-zealand,New Zealand,weconnect_breakage,1.1197,10gb_15d,29.99,0.75,10.0,19.99
new-zealand,New Zealand,weconnect_breakage,1.1197,10gb_15d,29.99,1.0,12.8,17.19
nicaragua,Nicaragua,telna_fixed,7.7829,1gb_5d,14.99,0.25,3.55,11.44
nicaragua,Nicaragua,telna_fixed,7.7829,1gb_5d,14.99,0.5,5.49,9.5
nicaragua,Nicaragua,telna_fixed,7.7829,1gb_5d,14.99,0.75,7.44,7.55
nicaragua,Nicaragua,telna_fixed,7.7829,1gb_5d,14.99,1.0,9.38,5.61
nicaragua,Nicaragua,telna_fixed,7.7829,3gb_7d,19.99,0.25,7.44,12.55
nicaragua,Nicaragua,telna_fixed,7.7829,3gb_7d,19.99,0.5,13.27,6.72
nicaragua,Nicaragua,telna_fixed,7.7829,3gb_7d,19.99,0.75,19.11,0.88
nicaragua,Nicaragua,telna_fixed,7.7829,3gb_7d,19.99,1.0,24.95,-4.96
nicaragua,Nicaragua,telna_fixed,7.7829,10gb_15d,29.99,0.25,21.06,8.93
nicaragua,Nicaragua,telna_fixed,7.7829,10gb_15d,29.99,0.5,40.51,-10.52
nicaragua,Nicaragua,telna_fixed,7.7829,10gb_15d,29.99,0.75,59.97,-29.98
nicaragua,Nicaragua,telna_fixed,7.7829,10gb_15d,29.99,1.0,79.43,-49.44
niger,Niger,catalog_cascade,5.3775,1gb_5d,14.99,0.25,2.94,12.05
niger,Niger,catalog_cascade,5.3775,1gb_5d,14.99,0.5,4.29,10.7
niger,Niger,catalog_cascade,5.3775,1gb_5d,14.99,0.75,5.63,9.36
niger,Niger,catalog_cascade,5.3775,1gb_5d,14.99,1.0,6.98,8.01
niger,Niger,catalog_cascade,5.3775,3gb_7d,19.99,0.25,5.63,14.36
niger,Niger,catalog_cascade,5.3775,3gb_7d,19.99,0.5,9.67,10.32
niger,Niger,catalog_cascade,5.3775,3gb_7d,19.99,0.75,13.7,6.29
niger,Niger,catalog_cascade,5.3775,3gb_7d,19.99,1.0,17.73,2.26
niger,Niger,catalog_cascade,5.3775,10gb_15d,29.99,0.25,15.04,14.95
niger,Niger,catalog_cascade,5.3775,10gb_15d,29.99,0.5,28.49,1.5
niger,Niger,catalog_cascade,5.3775,10gb_15d,29.99,0.75,41.93,-11.94
niger,Niger,catalog_cascade,5.3775,10gb_15d,29.99,1.0,55.38,-25.39
nigeria,Nigeria,catalog_cascade,4.0228,1gb_5d,14.99,0.25,2.61,12.38
nigeria,Nigeria,catalog_cascade,4.0228,1gb_5d,14.99,0.5,3.61,11.38
nigeria,Nigeria,catalog_cascade,4.0228,1gb_5d,14.99,0.75,4.62,10.37
nigeria,Nigeria,catalog_cascade,4.0228,1gb_5d,14.99,1.0,5.62,9.37
nigeria,Nigeria,catalog_cascade,4.0228,3gb_7d,19.99,0.25,4.62,15.37
nigeria,Nigeria,catalog_cascade,4.0228,3gb_7d,19.99,0.5,7.63,12.36
nigeria,Nigeria,catalog_cascade,4.0228,3gb_7d,19.99,0.75,10.65,9.34
nigeria,Nigeria,catalog_cascade,4.0228,3gb_7d,19.99,1.0,13.67,6.32
nigeria,Nigeria,catalog_cascade,4.0228,10gb_15d,29.99,0.25,11.66,18.33
nigeria,Nigeria,catalog_cascade,4.0228,10gb_15d,29.99,0.5,21.71,8.28
nigeria,Nigeria,catalog_cascade,4.0228,10gb_15d,29.99,0.75,31.77,-1.78
nigeria,Nigeria,catalog_cascade,4.0228,10gb_15d,29.99,1.0,41.83,-11.84
norway,Norway,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
norway,Norway,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
norway,Norway,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
norway,Norway,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
norway,Norway,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
norway,Norway,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
norway,Norway,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
norway,Norway,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
norway,Norway,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
norway,Norway,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
norway,Norway,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
norway,Norway,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
oman,Oman,weconnect_breakage,1.8386,1gb_5d,14.99,0.25,2.06,12.93
oman,Oman,weconnect_breakage,1.8386,1gb_5d,14.99,0.5,2.52,12.47
oman,Oman,weconnect_breakage,1.8386,1gb_5d,14.99,0.75,2.98,12.01
oman,Oman,weconnect_breakage,1.8386,1gb_5d,14.99,1.0,3.44,11.55
oman,Oman,weconnect_breakage,1.8386,3gb_7d,19.99,0.25,2.98,17.01
oman,Oman,weconnect_breakage,1.8386,3gb_7d,19.99,0.5,4.36,15.63
oman,Oman,weconnect_breakage,1.8386,3gb_7d,19.99,0.75,5.74,14.25
oman,Oman,weconnect_breakage,1.8386,3gb_7d,19.99,1.0,7.12,12.87
oman,Oman,weconnect_breakage,1.8386,10gb_15d,29.99,0.25,6.2,23.79
oman,Oman,weconnect_breakage,1.8386,10gb_15d,29.99,0.5,10.79,19.2
oman,Oman,weconnect_breakage,1.8386,10gb_15d,29.99,0.75,15.39,14.6
oman,Oman,weconnect_breakage,1.8386,10gb_15d,29.99,1.0,19.99,10.0
pakistan,Pakistan,weconnect_breakage,0.9262,1gb_5d,14.99,0.25,1.83,13.16
pakistan,Pakistan,weconnect_breakage,0.9262,1gb_5d,14.99,0.5,2.06,12.93
pakistan,Pakistan,weconnect_breakage,0.9262,1gb_5d,14.99,0.75,2.29,12.7
pakistan,Pakistan,weconnect_breakage,0.9262,1gb_5d,14.99,1.0,2.53,12.46
pakistan,Pakistan,weconnect_breakage,0.9262,3gb_7d,19.99,0.25,2.29,17.7
pakistan,Pakistan,weconnect_breakage,0.9262,3gb_7d,19.99,0.5,2.99,17.0
pakistan,Pakistan,weconnect_breakage,0.9262,3gb_7d,19.99,0.75,3.68,16.31
pakistan,Pakistan,weconnect_breakage,0.9262,3gb_7d,19.99,1.0,4.38,15.61
pakistan,Pakistan,weconnect_breakage,0.9262,10gb_15d,29.99,0.25,3.92,26.07
pakistan,Pakistan,weconnect_breakage,0.9262,10gb_15d,29.99,0.5,6.23,23.76
